SCRAM,CYCLE,EST_ST,EST_MSA,REGION,HWEIGHT,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,EGENID_BIRTH,AGENID_BIRTH,GENID_DESCRIBE,SEXUAL_ORIENTATION,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,KIDS_LT5Y,KIDS_5_11Y,KIDS_12_17Y,ENRPUBCHK,ENRPRVCHK,ENRHMSCHK,TENROLLPUB,TENROLLPRV,TENROLLHMSCH,ENROLLNONE,ACTVDUTY1,ACTVDUTY2,ACTVDUTY3,ACTVDUTY4,ACTVDUTY5,RECVDVACC,HADCOVIDRV,SYMPTOMS,LONGCOVID,SYMPTMNOW,WRKLOSSRV,ANYWORK,KINDWORK,RSNNOWRKRV,EXPNS_DIF,TWDAYS,CURFOODSUF,CHILDFOOD,FOODRSNRV1,FOODRSNRV2,FOODRSNRV3,FOODRSNRV4,FREEFOOD,SCHLFDHLP_RV1,SCHLFDHLP_RV2,SCHLFDHLP_RV3,SCHLFDHLP_RV4,SCHLFDHLP_RV5,FDBENEFIT1,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,PRIVHLTH,PUBHLTH,SEEING,HEARING,REMEMBERING,MOBILITY,SELFCARE,UNDERSTAND,TENURE,RENTCHNG,LIVQTRRV,RENTCUR,MORTCUR,TMNTHSBHND,EVICT,FORCLOSE,ENERGY,HSE_TEMP,ENRGY_BILL,INCOME,SYMPTMIMPCT,PRICECHNG,PRICESTRESS,PRICECONCRN,TWDAYS_RESP,FRMLA_YN,FRMLA_AGE,FRMLA_DIFFCLT,GAS1,GAS2,GAS3,GAS4,SCHLFDHLP_RV6,SCHLFDHLP_RV7,SCHLFDHLP_RV8,FDBENEFIT2,SCHLFDEXPNS,ND_DISPLACE,ND_TYPE1,ND_TYPE2,ND_TYPE3,ND_TYPE4,ND_TYPE5,ND_HOWLONG,ND_DAMAGE,ND_FDSHRTAGE,ND_WATER,ND_ELCTRC,ND_UNSANITARY,ND_ISOLATE,ND_CRIME,ND_SCAM,FDBENEFIT3,BABY_FED,MHLTH_NEED,MHLTH_GET,MHLTH_SATISFD,MHLTH_DIFFCLT,MOVEWHY1,MOVEWHY2,MOVEWHY3,MOVEWHY4,MOVEWHY5,MOVEWHY6,MOVEWHY7,MOVEWHY8,MOVED,WHENCOVIDRV1,WHENCOVIDRV2,WHENCOVIDRV3,VETERAN1,VETERAN2,VETERAN3,VETERAN4,VETERAN5,CHILDCARE,CHILDCARE_RSLT1,CHILDCARE_RSLT2,CHILDCARE_RSLT3,CHILDCARE_RSLT4,CHILDCARE_RSLT5,CHILDCARE_RSLT6,CHILDCARE_RSLT7,CHILDCARE_RSLT8,CHILDCARE_RSLT9,SOCIAL1,SOCIAL2,SUPPORT1,SUPPORT2,SUPPORT3,SUPPORT4,SUPPORT1EXP,RVACCDATE,RSVVACC
P010000025,1,13,12060,2,4883.6440679,4713.781206,1955,2,2,2,4,2,4,2,2,2,2,-88,2,4,2,3,2,1,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,1,3,2,2,2,2,-88,5,3,4,2,3,1,-99,-99,-99,2,-99,-99,-99,-99,-99,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,3,1,2,2,1,1,3,1,2,1,-88,-88,-88,-88,4,4,4,1,-88,1,2,2,-88,1,1,3,1,-99,-99,-99,-99,-99,1,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,2,3,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,5,3,4,1,1,3,3,2
P010000026,1,06,31080,4,3006.6713328,11584.223956,1964,2,1,2,3,2,5,2,1,1,2,1,2,4,2,0,2,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,2,-88,5,3,4,2,-88,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,3,3,3,3,1,2,2,2,2,2,2,-99,1,2,1,1,2,3,1,1,3,1,2,1,-88,-88,-88,-88,2,4,2,-99,-88,4,-88,1,-88,-88,-88,-88,-99,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,1,1,1,1,-99,2
P010000027,1,31,,3,627.659699,1763.275252,1983,2,1,2,1,2,6,2,1,1,2,1,2,6,2,3,2,3,-99,1,1,1,-99,-99,4,-99,-99,-99,1,-99,-99,-99,-99,2,1,2,2,2,2,1,2,-88,4,3,1,-88,-88,-88,-88,-88,2,-99,-99,1,-99,-99,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,7,-88,1,1,1,3,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,4,2,4,1,4,-88,-88
P010000028,1,17,16980,3,2336.7676936,2154.0578634,1956,2,1,2,2,2,7,2,4,1,2,1,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,4,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000029,1,51,47900,2,812.26840526,1553.5838545,1983,2,1,2,1,2,4,2,1,1,2,-88,2,4,2,2,2,2,-99,1,1,1,-99,-99,2,-99,-99,-99,-99,-99,1,-99,-99,1,1,3,2,2,2,1,2,-88,1,3,1,-88,-88,-88,-88,-88,2,1,-99,-99,-99,-99,-99,3,3,1,2,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,8,-88,1,2,2,2,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,1,2,1,1,4,-99,-88
P010000030,1,12,,2,584.03417983,1163.4000793,1972,2,1,2,1,2,7,2,1,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,1,1,2,-88,2,3,2,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,3,3,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,3,1,2,1,-88,-88,-88,-88,2,2,4,8,-88,1,1,1,2,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,-99,-99,-99,1,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,2,1,1,1,1,3,-88
P010000031,1,06,40140,4,2573.1533031,4956.974148,1983,2,2,2,1,2,3,2,1,2,2,2,2,4,2,2,2,2,-99,-99,1,1,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,-99,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000032,1,39,,3,18937.029691,34744.878627,1996,2,1,2,1,2,3,2,1,2,2,-88,2,4,2,2,2,2,1,1,-99,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,2,1,3,2,2,2,1,2,-88,4,4,4,2,1,-99,-99,-99,2,-99,-99,1,-99,-99,-99,1,3,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,3,4,2,1,-88,-88,-88,-88,2,2,2,4,-88,1,1,1,-88,2,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-99,-99,1,1,-99,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,1,3,2,2,1,1,4,-88,-88
P010000033,1,36,35620,1,25273.231716,47697.76079,2005,2,1,2,1,2,1,2,5,1,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000034,1,36,,1,4051.4308258,7646.1997642,1969,2,1,2,1,2,4,2,1,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,1,4,-88,3,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,1,2,1,1,2,-88,2,-88,2,1,-88,4,4,4,4,6,-88,1,3,3,4,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,4,2,1,1,4,3,-88
P010000035,1,22,,2,1109.6418834,2055.5640203,1975,2,1,2,2,2,5,2,1,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,2,-88,4,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,2,4,3,4,-88,1,1,1,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,4,4,2,4,1,4,2,-88
P010000036,1,26,19820,3,4695.0259336,13430.264199,1977,2,1,2,2,2,3,2,1,2,2,-88,2,4,2,1,2,3,-99,-99,1,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,2,2,-88,-88,-88,2,1,2,-88,4,4,3,2,1,-99,-99,-99,2,1,-99,-99,-99,-99,-99,2,1,1,1,2,2,2,2,2,2,-99,-99,2,2,1,1,1,1,1,1,3,3,2,1,-88,-88,-88,-88,3,2,3,1,-88,1,1,1,-88,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,-88,-88,-88,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,4,2,2,1,4,-88,-88
P010000037,1,05,,2,571.76191479,1081.0257826,1951,2,1,2,1,2,6,2,1,1,2,1,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000038,1,21,,2,746.23543293,1391.5134129,1947,2,1,2,1,2,6,2,1,1,2,1,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,2,-88,5,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,3,4,8,-88,1,2,1,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,3,3,1,1,4,1,2
P010000039,1,41,,4,811.28857003,768.16621276,1952,2,1,2,1,2,4,2,5,2,2,2,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,2,-88,5,3,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,1,3,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,3,4,6,1,-88,-88,-88,-88,2,4,4,3,-88,1,1,1,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,2,2,1,1,1,2,2,1
P010000040,1,04,38060,4,1116.3509667,2070.6652427,1985,2,1,2,1,2,5,2,1,1,2,-88,2,4,2,2,2,2,-99,1,1,1,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,2,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,2,2,1,1,4,-88,-88
P010000041,1,37,,2,1025.9082425,2841.0655727,1973,2,1,2,1,2,6,2,1,2,2,-88,3,5,2,2,2,3,-99,-99,1,1,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,1,1,4,2,2,2,1,4,-88,1,3,1,-88,-88,-88,-88,-88,2,-99,-99,1,-99,-99,-99,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,7,-88,4,-88,3,3,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,2,1,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,4,4,1,1,4,1,-88
P010000042,1,36,,1,2815.6395272,5313.9108662,1993,2,1,2,4,2,4,2,5,1,2,-88,3,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,4,2,2,2,2,-88,6,2,4,2,-88,-99,-99,1,-99,2,-88,-88,-88,-88,-88,-99,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,3,1,5,1,-88,-88,-88,-88,4,4,4,5,-88,1,2,1,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,1,-99,1,-99,-99,-99,-99,-99,1,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,3,2,1,1,4,1,-88
P010000043,1,48,26420,2,1394.5068819,2578.1506641,1987,2,1,2,1,2,6,2,5,1,2,-88,2,3,2,1,2,2,-99,-99,1,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,3,-88,2,2,1,2,-88,1,2,1,-88,-88,-88,-88,-88,2,-99,-99,1,-99,-99,-99,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,8,-88,2,-88,3,2,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,4,2,1,1,1,3,1,-88
P010000044,1,49,,4,1080.6542231,1038.7781096,1958,2,1,2,1,2,3,2,3,1,2,1,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,4,-88,2,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,1,2,2,-88,-88,-88,-88,-88,-88,-88,-88,3,3,2,2,2,2,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,4,2,1,1,4,-88,-88
P010000045,1,10,37980,2,266.68445889,749.77361411,1956,2,1,2,1,2,6,2,1,2,2,2,1,3,2,0,2,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,1,4,1,2,2,1,4,-88,1,3,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,3,2,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,6,-88,1,2,2,3,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,2,2,1,1,4,-88,2
P010000046,1,53,42660,4,395.45359928,740.26302115,1978,2,1,2,1,2,7,2,1,1,2,1,3,3,2,1,2,2,-99,1,-99,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,2,-88,2,2,1,2,-88,1,2,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,2,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,8,-88,1,4,4,2,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,1,1,1,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,1,-99,-99,-99,-99,1,-99,1,1,-99,-99,-99,1,-99,-99,3,3,2,1,1,1,4,1,-88
P010000047,1,27,,3,3511.1114606,6432.3407456,1980,2,1,2,1,2,3,2,1,1,2,1,2,3,2,1,2,2,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,2,1,2,2,2,2,1,2,-88,1,4,2,3,1,-99,-99,-99,2,-99,-99,1,-99,-99,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,6,-88,1,1,1,-88,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,2,5,2,2,2,1,4,-88,-88
P010000048,1,35,,4,805.98540734,1594.0219381,1976,2,2,2,1,2,2,2,3,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,1,2,1,1,2,2,-88,4,3,4,2,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,3,2,1,2,-88,1,-88,1,-88,-88,-88,1,4,1,1,1,1,1,1,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,3,4,2,1,1,3,-88,-88
P010000049,1,56,,4,264.20100657,485.65232232,1953,2,1,2,1,2,4,2,1,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,2,-88,5,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,2,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,3,-88,1,3,2,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,2,1,1,1,3,2,2
P010000050,1,33,,1,964.77452037,940.74104355,1985,2,1,2,1,2,3,2,3,1,2,1,2,2,2,1,2,1,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,1,3,1,1,2,1,5,-88,4,4,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,3,4,6,2,-88,1,3,-88,4,4,4,3,2,1,3,2,-88,2,-88,-88,-99,-99,-99,1,-99,-99,1,1,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,3,-88,-88,-88,1,1,-99,-99,-99,-99,-99,-99,2,-99,1,-99,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,2,1,2,1,1,4,2,-88
P010000051,1,24,,2,4821.2936283,8932.0715634,1989,2,1,2,4,2,4,2,1,1,2,1,2,3,2,1,2,2,-99,1,-99,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,3,2,2,2,1,1,-88,1,4,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,7,-88,1,4,4,-88,-88,-88,-88,-99,-99,-99,1,-99,-99,1,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,3,1,1,1,4,2,-88
